number_of_patches,max_patch,second_max,total_patch_area,data_set_name,region,subregion,threshold,year,regsub,mean_max_patch,prop_max_patch,prop_second_max,delta_max_patch,delta_prop_max_patch,delta_year_patch,delta_year_prop_patch
1821,502934.3273270971,943.6506417632767,506482.8499626873,northamerica_NA_5_10_perc_threshold_in_MOD44B.MRTWEB.A2004065.051.Percent_Tree_Cover,"NA",5,10,2004,NA5,516537.94428557565,0.9929937950794354,0.0018631443134408117,-13603.616958478524,-0.0268589883339203,-2332.7603237424046,-2.0557198923687459e-4
720,530070.6199253559,942.7766214096849,532006.283668448,northamerica_NA_5_10_perc_threshold_in_MOD44B.MRTWEB.A2005065.051.Percent_Tree_Cover,"NA",5,10,2005,NA5,516537.94428557565,0.996361577292387,0.0017721155752311254,13532.675639780238,0.02543705977768854,27136.292598258762,0.003367782212951531
855,526953.8633444409,942.4852812918203,529178.5364844546,northamerica_NA_5_10_perc_threshold_in_MOD44B.MRTWEB.A2006065.051.Percent_Tree_Cover,"NA",5,10,2006,NA5,516537.94428557565,0.9957959875795547,0.0017810345966658592,10415.919058865285,0.019683185051424072,-3116.756580914953,-5.655897128322707e-4
1176,521458.60604127875,943.6506417632767,524172.439239187,northamerica_NA_5_10_perc_threshold_in_MOD44B.MRTWEB.A2007065.051.Percent_Tree_Cover,"NA",5,10,2007,NA5,516537.94428557565,0.9948226327926603,0.0018002675667819232,4920.661755703099,0.009387486611934845,-5495.257303162187,-9.733547868944203e-4
2100,495607.12336280465,935.4931184630711,499572.84504717693,northamerica_NA_5_10_perc_threshold_in_MOD44B.MRTWEB.A2008065.051.Percent_Tree_Cover,"NA",5,10,2008,NA5,516537.94428557565,0.9920617749269423,0.0018725860056999861,-20930.820922771003,-0.041897435239488266,-25851.4826784741,-0.0027608578657180027
773,529387.1360083687,943.3593016445637,531442.2491997833,northamerica_NA_5_10_perc_threshold_in_MOD44B.MRTWEB.A2009065.051.Percent_Tree_Cover,"NA",5,10,2009,NA5,516537.94428557565,0.9961329510506379,0.0017750927839572835,12849.191722793039,0.024177964288952657,33780.01264556404,0.0040711761236956745
658,530186.281952147,942.776621409683,532065.7170524913,northamerica_NA_5_10_perc_threshold_in_MOD44B.MRTWEB.A2010065.051.Percent_Tree_Cover,"NA",5,10,2010,NA5,516537.94428557565,0.996467663598482,0.0017719176244476447,13648.337666571373,0.02565160135138887,799.1459437783342,3.347125478441182e-4
1330,519760.09315412847,942.776621409683,522271.7363102387,northamerica_NA_5_10_perc_threshold_in_MOD44B.MRTWEB.A2011065.051.Percent_Tree_Cover,"NA",5,10,2011,NA5,516537.94428557565,0.9951909265206373,0.0018051457811411355,3222.1488685528166,0.006169487346408504,-10426.188798018557,-0.001276737077844703
1450,516904.6686594035,934.9104382281822,520049.39389163634,northamerica_NA_5_10_perc_threshold_in_MOD44B.MRTWEB.A2012065.051.Percent_Tree_Cover,"NA",5,10,2012,NA5,516537.94428557565,0.993953025867985,0.0017977339252951638,366.724373827863,7.051721973630029e-4,-2855.4244947249535,-0.0012379006526523906
433,536310.2512296609,943.3593016454141,537956.6142357135,northamerica_NA_5_10_perc_threshold_in_MOD44B.MRTWEB.A2013065.051.Percent_Tree_Cover,"NA",5,10,2013,NA5,516537.94428557565,0.9969395989146976,0.0017535973658129754,19772.306944085285,0.03675446387470526,19405.582570257422,0.0029865730467126816
1288,516248.2793733893,941.6112609382252,518729.9144973596,northamerica_NA_5_10_perc_threshold_in_MOD44B.MRTWEB.A2014065.051.Percent_Tree_Cover,"NA",5,10,2014,NA5,516537.94428557565,0.9952159398280029,0.001815224521706311,-289.6649121863302,-5.58411813336446e-4,-20061.971856271615,-0.0017236590866946955
5004,467137.94972531544,935.7844585809335,476750.42557413835,northamerica_NA_5_10_perc_threshold_in_MOD44B.MRTWEB.A2015065.051.Percent_Tree_Cover,"NA",5,10,2015,NA5,516537.94428557565,0.9798375096629502,0.001962839272673941,-49399.99456026021,-0.10361814465245428,-49110.32964807388,-0.015378430165052692
1420,508054.33855844865,927.3355951628618,511204.0165726823,northamerica_NA_5_15_perc_threshold_in_MOD44B.MRTWEB.A2000065.051.Percent_Tree_Cover,"NA",5,15,2000,NA5,472150.7660020493,0.993838706441803,0.0018140225137120267,35903.57255639933,0.07023335379309292,NA,NA
3095,460919.2949094968,915.9733305661443,467782.39406603196,northamerica_NA_5_15_perc_threshold_in_MOD44B.MRTWEB.A2001065.051.Percent_Tree_Cover,"NA",5,15,2001,NA5,472150.7660020493,0.9853284363764098,0.001958118437516154,-11231.471092552529,-0.02401003379996191,-47135.04364895186,-0.008510270065393288
2694,469294.44927774905,935.7844585809338,475975.16952050105,northamerica_NA_5_15_perc_threshold_in_MOD44B.MRTWEB.A2002065.051.Percent_Tree_Cover,"NA",5,15,2002,NA5,472150.7660020493,0.9859641412608096,0.001966036294547983,-2856.316724300268,-0.006000978427462363,8375.15436825226,6.357048843997903e-4
3744,451240.68485391943,929.0836358700511,459059.9622772862,northamerica_NA_5_15_perc_threshold_in_MOD44B.MRTWEB.A2003065.051.Percent_Tree_Cover,"NA",5,15,2003,NA5,472150.7660020493,0.9829667623711351,0.002023882961304424,-20910.081148129888,-0.045549781872503095,-18053.76442382962,-0.0029973788896744402
6352,404663.8488707951,925.8788945735391,419726.42430451023,northamerica_NA_5_15_perc_threshold_in_MOD44B.MRTWEB.A2004065.051.Percent_Tree_Cover,"NA",5,15,2004,NA5,472150.7660020493,0.9641133496451315,0.0022059104239332255,-67486.91713125422,-0.16078786853384447,-46576.83598312433,-0.018853412726003604
2661,481219.2916420638,934.910438227342,485847.52075446007,northamerica_NA_5_15_perc_threshold_in_MOD44B.MRTWEB.A2005065.051.Percent_Tree_Cover,"NA",5,15,2005,NA5,472150.7660020493,0.9904739060822845,0.0019242877616737525,9068.5256400145,0.018665373913881914,76555.44277126872,0.02636055643715296
1965,495073.97094711254,940.7372405846331,498944.71575306094,northamerica_NA_5_15_perc_threshold_in_MOD44B.MRTWEB.A2006065.051.Percent_Tree_Cover,"NA",5,15,2006,NA5,472150.7660020493,0.9922421368866363,0.0018854538606842873,22923.20494506322,0.04594337653313966,13854.679305048718,0.0017682308043518447
1682,500784.5285973746,941.0285807024958,504768.31336905446,northamerica_NA_5_15_perc_threshold_in_MOD44B.MRTWEB.A2007065.051.Percent_Tree_Cover,"NA",5,15,2007,NA5,472150.7660020493,0.9921076964100812,0.0018642782357348084,28633.7625953253,0.05672654530196335,5710.5576502620825,-1.3444047655508662e-4
3321,461030.87817463983,911.3118886803134,467417.05355823075,northamerica_NA_5_15_perc_threshold_in_MOD44B.MRTWEB.A2008065.051.Percent_Tree_Cover,"NA",5,15,2008,NA5,472150.7660020493,0.9863373076891913,0.0019496761655205253,-11119.88782740949,-0.02379007728271552,-39753.65042273479,-0.005770388720889974
1204,513754.69930412446,943.3593016445637,516546.9029937359,northamerica_NA_5_15_perc_threshold_in_MOD44B.MRTWEB.A2009065.051.Percent_Tree_Cover,"NA",5,15,2009,NA5,472150.7660020493,0.9945944817916267,0.0018262800457754438,41603.93330207514,0.08054241165894602,52723.821129484626,0.008257174102435427
2626,479993.3324260888,932.2883771665594,484669.9239980505,northamerica_NA_5_15_perc_threshold_in_MOD44B.MRTWEB.A2010065.051.Percent_Tree_Cover,"NA",5,15,2010,NA5,472150.7660020493,0.9903509763234648,0.0019235531874478543,7842.5664240394835,0.01618125250963794,-33761.36687803565,-0.004243505468161879
4139,464689.81871489977,936.3671388166629,472406.835756896,northamerica_NA_5_15_perc_threshold_in_MOD44B.MRTWEB.A2011065.051.Percent_Tree_Cover,"NA",5,15,2011,NA5,472150.7660020493,0.9836644678741112,0.0019821202149126484,-7460.947287149553,-0.01579347867647921,-15303.513711189036,-0.00668650844935359
2627,488951.45837062836,903.4457054987827,493966.29581943544,northamerica_NA_5_15_perc_threshold_in_MOD44B.MRTWEB.A2012065.051.Percent_Tree_Cover,"NA",5,15,2012,NA5,472150.7660020493,0.9898478145346171,0.0018289622452885498,16800.69236857904,0.03401181924914239,24261.63965572859,0.006183346660505906
1351,503461.9442805508,941.902601056091,506558.3070532153,northamerica_NA_5_15_perc_threshold_in_MOD44B.MRTWEB.A2013065.051.Percent_Tree_Cover,"NA",5,15,2013,NA5,472150.7660020493,0.9938874504088644,0.0018594159604950308,31311.178278501495,0.06181159768289452,14510.485909922456,0.0040396358742472716
3758,447925.2343126202,926.170234691404,455796.9529572024,northamerica_NA_5_15_perc_threshold_in_MOD44B.MRTWEB.A2014065.051.Percent_Tree_Cover,"NA",5,15,2014,NA5,472150.7660020493,0.9827297690484532,0.0020319798732361598,-24225.53168942913,-0.053149832468721694,-55536.70996793063,-0.011157681360411176
6582,423354.4827922773,920.3434323341124,438971.1871301707,northamerica_NA_5_15_perc_threshold_in_MOD44B.MRTWEB.A2015065.051.Percent_Tree_Cover,"NA",5,15,2015,NA5,472150.7660020493,0.9644243066612422,0.0020965918933107505,-48796.283209772024,-0.11116056051146285,-24570.751520342892,-0.01830546238721098
2591,471878.9274633255,922.9654933948935,477521.60286612605,northamerica_NA_5_20_perc_threshold_in_MOD44B.MRTWEB.A2000065.051.Percent_Tree_Cover,"NA",5,20,2000,NA5,418826.7296030286,0.9881834133389301,0.0019328245839668292,53052.197860296874,0.11109905298916946,NA,NA
5631,398083.3496285885,895.5795223156259,412181.00659193617,northamerica_NA_5_20_perc_threshold_in_MOD44B.MRTWEB.A2001065.051.Percent_Tree_Cover,"NA",5,20,2001,NA5,418826.7296030286,0.965797412452572,0.0021727821223995886,-20743.379974440148,-0.05032589964771552,-73795.57783473702,-0.022386000886358115
4193,426078.51289431105,920.3434323341125,436098.2822279086,northamerica_NA_5_20_perc_threshold_in_MOD44B.MRTWEB.A2002065.051.Percent_Tree_Cover,"NA",5,20,2002,NA5,418826.7296030286,0.9770240568653257,0.0021104037090729317,7251.783291282423,0.01662878205856491,27995.16326572257,0.011226644412753672
6572,391483.33059848583,3376.04928581441,409017.05291192804,northamerica_NA_5_20_perc_threshold_in_MOD44B.MRTWEB.A2003065.051.Percent_Tree_Cover,"NA",5,20,2003,NA5,418826.7296030286,0.9571320506355082,0.008254055085916822,-27343.399004542793,-0.0668514889779682,-34595.182295825216,-0.01989200622981746
8053,347386.38169862464,3670.5941449754623,375558.09707577294,northamerica_NA_5_20_perc_threshold_in_MOD44B.MRTWEB.A2004065.051.Percent_Tree_Cover,"NA",5,20,2004,NA5,418826.7296030286,0.9249870643277215,0.009773705249749628,-71440.34790440399,-0.19022449112577677,-44096.94889986119,-0.03214498630778673
6551,401426.18614096724,910.1465282088554,416045.9245955283,northamerica_NA_5_20_perc_threshold_in_MOD44B.MRTWEB.A2005065.051.Percent_Tree_Cover,"NA",5,20,2005,NA5,418826.7296030286,0.9648602772187371,0.0021876107285359954,-17400.54346206138,-0.04182361233072491,54039.8044423426,0.03987321289101564
4685,430712.27746894746,2426.280501575975,442482.12689055747,northamerica_NA_5_20_perc_threshold_in_MOD44B.MRTWEB.A2006065.051.Percent_Tree_Cover,"NA",5,20,2006,NA5,418826.7296030286,0.9734003958435113,0.005483341256348837,11885.547865918837,0.026861080128686377,29286.09132798022,0.008540118624774218
4196,441701.33537467965,3951.4460185968883,453840.6040657418,northamerica_NA_5_20_perc_threshold_in_MOD44B.MRTWEB.A2007065.051.Percent_Tree_Cover,"NA",5,20,2007,NA5,418826.7296030286,0.9732521317345512,0.008706682441363257,22874.605771651026,0.05040229006996802,10989.057905732188,-1.4826410896018327e-4
5370,419339.23328786914,897.3275630228151,430499.3078427886,northamerica_NA_5_20_perc_threshold_in_MOD44B.MRTWEB.A2008065.051.Percent_Tree_Cover,"NA",5,20,2008,NA5,418826.7296030286,0.9740764401902479,0.0020843879343715567,512.5036848405143,0.0011904866639824482,-22362.10208681051,8.243084556966984e-4
2614,476923.4816037213,2067.9321566007147,484797.82230935723,northamerica_NA_5_20_perc_threshold_in_MOD44B.MRTWEB.A2009065.051.Percent_Tree_Cover,"NA",5,20,2009,NA5,418826.7296030286,0.9837574750890461,0.004265555787255856,58096.75200069265,0.11983707295537352,57584.248315852135,0.009681034898798235
4285,436346.7953484471,906.0677665587498,444874.0292582246,northamerica_NA_5_20_perc_threshold_in_MOD44B.MRTWEB.A2010065.051.Percent_Tree_Cover,"NA",5,20,2010,NA5,418826.7296030286,0.9808322505946332,0.002036683885704706,17520.065745418484,0.039382082551843146,-40576.686255274166,-0.0029252244944129036
7157,387309.00938972173,910.1465282088535,403738.84399657516,northamerica_NA_5_20_perc_threshold_in_MOD44B.MRTWEB.A2011065.051.Percent_Tree_Cover,"NA",5,20,2011,NA5,418826.7296030286,0.9593057867699428,0.002254295175562979,-31517.720213306893,-0.07806462192568782,-49037.78595872538,-0.021526463824690367
4584,450893.698773948,1854.6711903273945,460695.83703950956,northamerica_NA_5_20_perc_threshold_in_MOD44B.MRTWEB.A2012065.051.Percent_Tree_Cover,"NA",5,20,2012,NA5,418826.7296030286,0.9787231889731165,0.0040258041015646005,32066.969170919387,0.06960551103953062,63584.68938422628,0.019417402203173673
3836,449811.95291591174,924.4221939842181,457892.271084885,northamerica_NA_5_20_perc_threshold_in_MOD44B.MRTWEB.A2013065.051.Percent_Tree_Cover,"NA",5,20,2013,NA5,418826.7296030286,0.9823532331091142,0.0020188639388779876,30985.223312883114,0.06766924289739543,-1081.7458580362727,0.0036300441359976565
5424,387723.00369720743,907.2331270302083,401355.9731725612,northamerica_NA_5_20_perc_threshold_in_MOD44B.MRTWEB.A2014065.051.Percent_Tree_Cover,"NA",5,20,2014,NA5,418826.7296030286,0.9660327231021616,0.0022604201448875594,-31103.725905821193,-0.07749660646622115,-62088.94921870431,-0.01632051000695256
8054,384130.1973637015,1858.7499519758267,405654.6966116523,northamerica_NA_5_20_perc_threshold_in_MOD44B.MRTWEB.A2015065.051.Percent_Tree_Cover,"NA",5,20,2015,NA5,418826.7296030286,0.9469388634527335,0.004582098931681479,-34696.53223932715,-0.0855321842176115,-3592.806333505956,-0.019093859649428113
5478,402621.5546445646,917.7213712733318,415540.74083115015,northamerica_NA_5_25_perc_threshold_in_MOD44B.MRTWEB.A2000065.051.Percent_Tree_Cover,"NA",5,25,2000,NA5,358724.35581301426,0.9689099409103784,0.0022084991460469975,43897.19883155031,0.10563873651413495,NA,NA
9791,310632.3691294223,3549.687996061674,346298.22635840054,northamerica_NA_5_25_perc_threshold_in_MOD44B.MRTWEB.A2001065.051.Percent_Tree_Cover,"NA",5,25,2001,NA5,358724.35581301426,0.8970082590256586,0.010250378794570933,-48091.98668359197,-0.1388744816550671,-91989.18551514228,-0.07190168188471979
6375,365131.61693763646,2909.9050972311234,385493.66911530774,northamerica_NA_5_25_perc_threshold_in_MOD44B.MRTWEB.A2002065.051.Percent_Tree_Cover,"NA",5,25,2002,NA5,358724.35581301426,0.9471792825433388,0.00754851591702981,6407.261124622193,0.01662092438334097,54499.24780821416,0.05017102351768021
8131,336519.39530227764,2491.540687977634,362900.24297491263,northamerica_NA_5_25_perc_threshold_in_MOD44B.MRTWEB.A2003065.051.Percent_Tree_Cover,"NA",5,25,2003,NA5,358724.35581301426,0.9273055111333758,0.006865635215763344,-22204.960510736622,-0.061187505218263674,-28612.221635358816,-0.019873771409963048
8832,291621.261078289,9172.552270847485,331854.4573350298,northamerica_NA_5_25_perc_threshold_in_MOD44B.MRTWEB.A2004065.051.Percent_Tree_Cover,"NA",5,25,2004,NA5,358724.35581301426,0.8787625256570756,0.027640286481332887,-67103.09473472525,-0.20220639877372532,-44898.13422398863,-0.048542985476300204
10104,326048.04878599,2053.6564908272153,354403.8911176288,northamerica_NA_5_25_perc_threshold_in_MOD44B.MRTWEB.A2005065.051.Percent_Tree_Cover,"NA",5,25,2005,NA5,358724.35581301426,0.9199900366719526,0.005794678168884987,-32676.307027024275,-0.09220075694986885,34426.787707700976,0.04122751101487698
7431,369805.87778865604,1407.4641094036426,387678.7199992926,northamerica_NA_5_25_perc_threshold_in_MOD44B.MRTWEB.A2006065.051.Percent_Tree_Cover,"NA",5,25,2006,NA5,358724.35581301426,0.9538977991604256,0.003630491014328078,11081.52197564178,0.028584292621637836,43757.829002666054,0.03390776248847305
8175,358839.253071998,1996.5538277257592,381876.39021190157,northamerica_NA_5_25_perc_threshold_in_MOD44B.MRTWEB.A2007065.051.Percent_Tree_Cover,"NA",5,25,2007,NA5,358724.35581301426,0.9396738375810028,0.005228272495761993,114.89725898375036,3.0087552393588506e-4,-10966.624716658029,-0.01422396157942285
6754,390260.5761238083,889.4613798404722,406447.14173224487,northamerica_NA_5_25_perc_threshold_in_MOD44B.MRTWEB.A2008065.051.Percent_Tree_Cover,"NA",5,25,2008,NA5,358724.35581301426,0.960175471921267,0.0021883814363896363,31536.220310794015,0.07758996699149905,31421.323051810265,0.020501634340264197
4784,428470.12392147584,1024.351854410836,439222.9049916109,northamerica_NA_5_25_perc_threshold_in_MOD44B.MRTWEB.A2009065.051.Percent_Tree_Cover,"NA",5,25,2009,NA5,358724.35581301426,0.9755186240336431,0.0023321913378593065,69745.76810846158,0.15879355861414765,38209.54779766756,0.015343152112376135
6189,395004.7586031138,876.3510745365658,407669.3135266859,northamerica_NA_5_25_perc_threshold_in_MOD44B.MRTWEB.A2010065.051.Percent_Tree_Cover,"NA",5,25,2010,NA5,358724.35581301426,0.9689342452243636,0.002149661614104296,36280.40279009956,0.08899468659105894,-33465.36531836202,-0.006584378809279534
10203,310050.56291404687,1165.943151693928,336239.70878912695,northamerica_NA_5_25_perc_threshold_in_MOD44B.MRTWEB.A2011065.051.Percent_Tree_Cover,"NA",5,25,2011,NA5,358724.35581301426,0.9221116804752391,0.003467595055601093,-48673.7928989674,-0.14475920489656743,-84954.19568906695,-0.046822564749124496
6642,408848.65832416975,792.7364607101538,420275.0177468277,northamerica_NA_5_25_perc_threshold_in_MOD44B.MRTWEB.A2012065.051.Percent_Tree_Cover,"NA",5,25,2012,NA5,358724.35581301426,0.9728121850213302,0.0018862326506109285,50124.30251115549,0.11926548187394333,98798.09541012289,0.050700504546091096
6352,388429.2121429118,1450.582446847596,405530.2943813252,northamerica_NA_5_25_perc_threshold_in_MOD44B.MRTWEB.A2013065.051.Percent_Tree_Cover,"NA",5,25,2013,NA5,358724.35581301426,0.9578303212476328,0.0035770014397089535,29704.856329897535,0.07324941377120815,-20419.446181257954,-0.014981863773697368
9267,312815.0892924637,5130.499475594724,345591.4352324613,northamerica_NA_5_25_perc_threshold_in_MOD44B.MRTWEB.A2014065.051.Percent_Tree_Cover,"NA",5,25,2014,NA5,358724.35581301426,0.9051586856660648,0.014845563149282634,-45909.26652055059,-0.13284260499589587,-75614.12285044813,-0.052671635581567955
10278,344491.33494740445,3370.22248345711,373834.82027860405,northamerica_NA_5_25_perc_threshold_in_MOD44B.MRTWEB.A2015065.051.Percent_Tree_Cover,"NA",5,25,2015,NA5,358724.35581301426,0.9215068160067832,0.009015271720663737,-14233.020865609811,-0.03807302073948733,31676.24565494078,0.01634813034071836
6956,374414.58711315464,913.3512695053635,392710.1638348127,northamerica_NA_5_27.5_perc_threshold_in_MOD44B.MRTWEB.A2000065.051.Percent_Tree_Cover,"NA",5,27.5,2000,NA5,332661.36020897,0.9534120111814732,0.0023257642750737417,41753.226904184616,0.1063207188132453,NA,NA
10503,289784.36163515307,3411.5927801938774,330225.28339593124,northamerica_NA_5_27.5_perc_threshold_in_MOD44B.MRTWEB.A2001065.051.Percent_Tree_Cover,"NA",5,27.5,2001,NA5,332661.36020897,0.8775353560305963,0.010331107131198882,-42876.99857381696,-0.12984165879996715,-84630.22547800158,-0.07587665515087694
7763,337435.65997296094,2074.632979313459,363066.88952233037,northamerica_NA_5_27.5_perc_threshold_in_MOD44B.MRTWEB.A2002065.051.Percent_Tree_Cover,"NA",5,27.5,2002,NA5,332661.36020897,0.9294035609165815,0.00571418942124674,4774.299763990915,0.01314991782994101,47651.29833780788,0.0518682048859852
8692,305001.9300115728,11073.546539913694,344496.87040964473,northamerica_NA_5_27.5_perc_threshold_in_MOD44B.MRTWEB.A2003065.051.Percent_Tree_Cover,"NA",5,27.5,2003,NA5,332661.36020897,0.8853547193299373,0.03214411360760992,-27659.430197397247,-0.08028935114710081,-32433.729961388162,-0.04404884158664424
9114,268537.5095195272,7828.600307138317,312834.02640012477,northamerica_NA_5_27.5_perc_threshold_in_MOD44B.MRTWEB.A2004065.051.Percent_Tree_Cover,"NA",5,27.5,2004,NA5,332661.36020897,0.8584024973551282,0.02502477239200727,-64123.85068944283,-0.20497722523133197,-36464.42049204558,-0.026952221974809065
10642,301408.24965771346,1894.2934463553063,332696.43027565896,northamerica_NA_5_27.5_perc_threshold_in_MOD44B.MRTWEB.A2005065.051.Percent_Tree_Cover,"NA",5,27.5,2005,NA5,332661.36020897,0.9059557669674383,0.005693759457490333,-31253.11055125657,-0.09393882142156287,32870.74013818626,0.0475532696123101
8541,335575.4533203965,10506.890010667143,369307.10350687196,northamerica_NA_5_27.5_perc_threshold_in_MOD44B.MRTWEB.A2006065.051.Percent_Tree_Cover,"NA",5,27.5,2006,NA5,332661.36020897,0.9086623304394473,0.028450278672940914,2914.093111426453,0.007890704196466203,34167.20366268302,0.002706563472009038
9050,338049.5136013015,1838.6474838431734,362494.6975308445,northamerica_NA_5_27.5_perc_threshold_in_MOD44B.MRTWEB.A2007065.051.Percent_Tree_Cover,"NA",5,27.5,2007,NA5,332661.36020897,0.932564023429714,0.0050722051835992,5388.1533923315,0.014864088851597684,2474.060280905047,0.023901692990266676
7777,367349.8805950579,3846.8549162835225,391066.7142299395,northamerica_NA_5_27.5_perc_threshold_in_MOD44B.MRTWEB.A2008065.051.Percent_Tree_Cover,"NA",5,27.5,2008,NA5,332661.36020897,0.939353484272925,0.009836825217555202,34688.52038608788,0.08870230864417604,29300.366993756383,0.00678946084321097
6070,401042.1998652603,936.9498190515494,415491.21301073965,northamerica_NA_5_27.5_perc_threshold_in_MOD44B.MRTWEB.A2009065.051.Percent_Tree_Cover,"NA",5,27.5,2009,NA5,332661.36020897,0.9652242630096105,0.0022550412372435206,68380.83965629025,0.16457830518433306,33692.319270202366,0.02587077873668553
7062,377346.9253994614,863.82344946839,392235.5707828113,northamerica_NA_5_27.5_perc_threshold_in_MOD44B.MRTWEB.A2010065.051.Percent_Tree_Cover,"NA",5,27.5,2010,NA5,332661.36020897,0.9620415727374353,0.002202307780868519,44685.56519049138,0.1139253257967128,-23695.274465798866,-0.003182690272175215
10513,267424.59026928456,9066.504467944787,311765.3908477976,northamerica_NA_5_27.5_perc_threshold_in_MOD44B.MRTWEB.A2011065.051.Percent_Tree_Cover,"NA",5,27.5,2011,NA5,332661.36020897,0.8577751030737083,0.029081176853177432,-65236.76993968547,-0.20924955705405335,-109922.33513017686,-0.10426646966372699
7295,390267.2769468699,752.5315244448097,403068.7617258498,northamerica_NA_5_27.5_perc_threshold_in_MOD44B.MRTWEB.A2012065.051.Percent_Tree_Cover,"NA",5,27.5,2012,NA5,332661.36020897,0.9682399481315128,0.0018670053249044628,57605.91673789988,0.14291833604580095,122842.68667758536,0.11046484505780452
7548,364898.2535032277,899.0756037300024,385399.56625723833,northamerica_NA_5_27.5_perc_threshold_in_MOD44B.MRTWEB.A2013065.051.Percent_Tree_Cover,"NA",5,27.5,2013,NA5,332661.36020897,0.946805044559062,0.0023328402064933993,32236.893294257694,0.08364538031872329,-25369.02344364219,-0.021434903572450814
11087,279079.06900422025,6125.717318220026,321921.79869667377,northamerica_NA_5_27.5_perc_threshold_in_MOD44B.MRTWEB.A2014065.051.Percent_Tree_Cover,"NA",5,27.5,2014,NA5,332661.36020897,0.8669157234275351,0.019028588132336748,-53582.29120474978,-0.16644505411463897,-85819.18449900748,-0.07988932113152691
11343,324966.3029283581,2443.178228412113,357858.3108951479,northamerica_NA_5_27.5_perc_threshold_in_MOD44B.MRTWEB.A2015065.051.Percent_Tree_Cover,"NA",5,27.5,2015,NA5,332661.36020897,0.9080865052860904,0.00682722226654661,-7695.057280611945,-0.021503083891955745,45887.233924137836,0.04117078185855527
9332,332660.0127609252,1043.288962072953,359366.2873452149,northamerica_NA_5_30_perc_threshold_in_MOD44B.MRTWEB.A2000065.051.Percent_Tree_Cover,"NA",5,30,2000,NA5,291364.2808855745,0.9256850864292814,0.0029031353212905786,41295.7318753507,0.11491264854146192,NA,NA
11050,245063.07086270896,12503.735178510748,310139.42164999555,northamerica_NA_5_30_perc_threshold_in_MOD44B.MRTWEB.A2001065.051.Percent_Tree_Cover,"NA",5,30,2001,NA5,291364.2808855745,0.7901706579541901,0.040316497373951064,-46301.21002286556,-0.14929159852215848,-87596.94189821626,-0.13551442847509132
9265,293485.25515238644,6746.563109389379,330942.27142599586,northamerica_NA_5_30_perc_threshold_in_MOD44B.MRTWEB.A2002065.051.Percent_Tree_Cover,"NA",5,30,2002,NA5,291364.2808855745,0.8868170689945076,0.020385921327967984,2120.9742668119143,0.006408894994504197,48422.184289677476,0.09664641104031757
9532,274712.7546577847,9340.072838619619,318852.5305549713,northamerica_NA_5_30_perc_threshold_in_MOD44B.MRTWEB.A2003065.051.Percent_Tree_Cover,"NA",5,30,2003,NA5,291364.2808855745,0.861566800739012,0.029292766854830895,-16651.526227789815,-0.0522232839074772,-18772.50049460173,-0.02525026825549559
9625,205831.79327130437,30815.044266533423,284124.7885055163,northamerica_NA_5_30_perc_threshold_in_MOD44B.MRTWEB.A2004065.051.Percent_Tree_Cover,"NA",5,30,2004,NA5,291364.2808855745,0.7244415186509083,0.10845602183681044,-85532.48761427015,-0.30103845589878736,-68880.96138648034,-0.1371252820881037
11257,271658.6362022107,1370.4639144348448,304695.44020757923,northamerica_NA_5_30_perc_threshold_in_MOD44B.MRTWEB.A2005065.051.Percent_Tree_Cover,"NA",5,30,2005,NA5,291364.2808855745,0.8915743406502518,0.004497815633542766,-19705.644683363847,-0.06467325100086507,65826.8429309063,0.16713282199934343
9838,306048.4237149421,9044.071278869236,345768.86136424134,northamerica_NA_5_30_perc_threshold_in_MOD44B.MRTWEB.A2006065.051.Percent_Tree_Cover,"NA",5,30,2006,NA5,291364.2808855745,0.8851243067620923,0.026156407616306408,14684.1428293676,0.04246808914900803,34389.78751273145,-0.0064500338881594566
9900,307154.9334825911,1640.2448635774151,337760.50420438,northamerica_NA_5_30_perc_threshold_in_MOD44B.MRTWEB.A2007065.051.Percent_Tree_Cover,"NA",5,30,2007,NA5,291364.2808855745,0.9093867686102537,0.00485623642539596,15790.652597016597,0.04675103335190908,1106.5097676489968,0.024262461848161387
9071,333497.32425966865,3083.5438074784006,361104.7138285134,northamerica_NA_5_30_perc_threshold_in_MOD44B.MRTWEB.A2008065.051.Percent_Tree_Cover,"NA",5,30,2008,NA5,291364.2808855745,0.9235474129480477,0.008539195666503423,42133.04337409412,0.11667818713134515,26342.390777077526,0.01416064433779396
8118,352688.1891632066,2802.983273972313,376463.8735018754,northamerica_NA_5_30_perc_threshold_in_MOD44B.MRTWEB.A2009065.051.Percent_Tree_Cover,"NA",5,30,2009,NA5,291364.2808855745,0.9368447120370228,0.007445557120525005,61323.90827763209,0.1628945367511515,19190.864903537964,0.013297299088975145
8436,342864.49172924896,4747.387220602838,368831.6364345163,northamerica_NA_5_30_perc_threshold_in_MOD44B.MRTWEB.A2010065.051.Percent_Tree_Cover,"NA",5,30,2010,NA5,291364.2808855745,0.9295962110075727,0.012871420864261211,51500.21084367443,0.13963067632029977,-9823.697433957655,-0.007248501029450072
11473,219877.59169367224,8157.523300207394,280542.7617563717,northamerica_NA_5_30_perc_threshold_in_MOD44B.MRTWEB.A2011065.051.Percent_Tree_Cover,"NA",5,30,2011,NA5,291364.2808855745,0.7837578496664898,0.029077646662976575,-71486.68919190229,-0.25481566070124667,-122986.90003557672,-0.14583836134108297
